ID de Licitacion,Institucion Convocante,Tipo de Licitacion,Fecha de Publicacion de convocatoria,Fecha de Cierre de Convocatoria,Fecha de primera Adjudicacion,Ministro a cargo,Categoria del bien a adquirir,Tag,URL de la Licitacion,Link al PBC
314153,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2016-09-27,2016-10-20T09:45:00-04:00,2016-10-20,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/314153-adquisicion-reactivos-e-insumos-laboratorio-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/prkzusvCKoo%253D
314110,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2016-07-14,2016-07-29T09:50:00-04:00,2016-07-29,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/314110-reparacion-cebinfa-hogar-sustituto-sagrada-familia-luque-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/57FOby5hXDA%253D
314091,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-11-11,2016-11-22T10:00:00-04:00,2016-11-22,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/314091-contratacion-servicios-mantenimiento-reparacion-vehiculos-hospital-paraguay-corea-sa-3.html,
314079,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2016-07-08,2016-07-27T08:50:00-04:00,2016-07-27,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/314079-servicio-descarga-tanques-entrada-liquidos-cloacales-hospitales-msp-bs-s2-plurianual-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/ZHr6xE3qLHg%253D
314007,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-06-21,2016-07-01T14:50:00-04:00,2016-07-01,Antonio Barrios,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,https://www.contrataciones.gov.py/licitaciones/convocatoria/314007-contratacion-servicio-equipamiento-decoracion-provision-materiales-didacticos-msp-bs-1.html,
314006,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-06-16,2016-06-24T10:50:00-04:00,2016-06-24,Antonio Barrios,Servicios - Servicios Técnicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/314006-contratacion-servicio-tecnico-profesional-servicio-traduccion-simultanea-conferencia-1.html,
313889,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2016-08-16,2016-08-26T09:50:00-04:00,2016-08-26,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313889-mantenimiento-reparacion-edificio-laboratorio-central-salud-publica-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/1HJRluG9MnE%253D
313853,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-09-12,2016-09-27T09:50:00-04:00,2016-09-27,Antonio Barrios,"Bienes - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313853-adquisicion-repuestos-menores-dgvs-centro-nacional-control-adicciones-msp-bs-1.html,
313797,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-07-21,2016-08-03T08:45:00-04:00,2016-08-03,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/313797-locacion-inmueble-zona-xii-sector-1-senepa-1.html,
313794,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-06-28,2016-07-11T08:45:00-04:00,2016-07-11,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/313794-locacion-inmueble-zona-v-sector-4-senepa-1.html,
313736,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-07-21,2016-08-04T08:45:00-04:00,2016-08-04,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/313736-locacion-inmueble-zona-vii-sector-2-senepa-1.html,
313650,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-09-23,2016-10-12T08:50:00-04:00,2016-10-12,Antonio Barrios,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313650-proyecto-ampliacion-consultorio-amigable-hospital-regional-villarrica-1.html,
313644,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-08-09,2016-08-25T08:50:00-04:00,2016-08-25,Antonio Barrios,Servicios - Servicios Técnicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/313644-servicio-tv-cable-direccion-nacional-vigilancia-sanitaria-5.html,
313552,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-06-24,2016-07-07T14:50:00-04:00,2016-07-07,Antonio Barrios,"Bienes - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313552-adquisicion-maquinarias-equipos-varios-dependencias-nivel-central-msp-bs-1.html,
313515,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-06-01,2016-07-05T14:50:00-04:00,2016-07-05,Antonio Barrios,Bienes - Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia,,https://www.contrataciones.gov.py/licitaciones/convocatoria/313515-adquisicion-sistemas-alarmas-incendios-dnvs-msp-bs-1.html,
313473,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2017-02-22,2017-03-21T09:50:00-04:00,2017-03-21,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313473-mantenimiento-reparacion-edificio-hospital-distrital-caaguazu-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/BNDL%252Bhlxq84%253D
313388,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2016-06-15,2016-07-19T09:50:00-04:00,2016-07-19,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313388-adquisicion-lamparas-cialiticas-dos-satelites-mesas-quirurgicas-hospital-regional-lu-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/ycCazlGoDyE%253D
313320,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2016-06-03,2016-06-27T09:20:00-04:00,2016-06-27,Antonio Barrios,"Bienes - Utiles de oficina, Productos de papel y cartón e impresos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313320-servicio-impresion-hojas-seguridad-inan-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/NVjGILLKINA%253D
313246,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-05-13,2016-05-20T08:45:00-04:00,2016-05-20,Antonio Barrios,Bienes - Elementos e insumos de limpieza,,https://www.contrataciones.gov.py/licitaciones/convocatoria/313246-adquisicion-bolsas-residuos-1.html,
313207,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2016-05-20,,2016-05-27,Antonio Barrios,"Servicios - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313207-servicios-tercerizados-terapia-intensiva-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/1phmSoEYKWE%253D
313123,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-05-23,2016-06-03T08:50:00-04:00,2016-06-03,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/313123-alquiler-vivienda-sede-hogar-sustituto-nueva-vida-s2-1.html,
313120,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2016-11-18,2016-12-12T10:00:00-04:00,2016-12-12,Antonio Barrios,Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/313120-lpn-03-2016-adquisicion-productos-alimenticios-plurianual-3.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/mIjyVjiyfWM%253D
313019,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-12-02,2016-12-12T09:45:00-04:00,2016-12-12,Antonio Barrios,"Bienes - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",,https://www.contrataciones.gov.py/licitaciones/convocatoria/313019-adquisicion-regulador-tension-grupo-generador-1.html,
313005,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2017-11-16,2017-12-11T10:55:00-04:00,2017-12-11,Antonio Barrios,Servicios - Servicios Técnicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/313005-servicio-impresiones-serigraficas-dependencias-msp-bs-s2-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/Zrnrqx%252Br80s%253D
312997,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-08-17,2016-08-24T08:45:00-04:00,2016-08-24,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/312997-locacion-inmueble-zona-vii-sector-3-senepa-1.html,
312996,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-06-29,2016-07-07T08:45:00-04:00,2016-07-07,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/312996-locacion-inmueble-zona-ix-sector-2-senepa-1.html,
312995,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-06-23,2016-06-30T08:45:00-04:00,2016-06-30,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/312995-locacion-inmueble-deposito-senepa-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/qEQxml3FLX0%253D
312942,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2016-05-30,2016-09-08T09:20:00-04:00,2016-09-08,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312942-servicio-limpieza-fumigacion-dependencias-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/Bx%252BsqWKOX08%253D
312941,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2016-08-01,2016-09-02T08:50:00-04:00,2016-09-02,Antonio Barrios,"Bienes - Utiles de oficina, Productos de papel y cartón e impresos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312941-adquisicion-papeles-varios-dependencias-msp-bs-s2-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/oQaKermGvN4%253D
312940,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-05-10,2016-06-02T09:50:00-04:00,2016-06-02,Antonio Barrios,"Bienes - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312940-adquisicion-letreros-dgvs-msp-bs-1.html,
312922,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-05-06,2016-05-31T09:50:00-04:00,2016-05-31,Antonio Barrios,Servicios - Publicidad y Propaganda,,https://www.contrataciones.gov.py/licitaciones/convocatoria/312922-servicio-publicacion-medios-escritos-superintendencia-salud-msp-bs-1.html,
312908,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-05-26,2016-06-13T09:50:00-04:00,2016-06-13,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312908-reparaciones-edilicia-direccion-nacional-estrategica-recursos-humanos-salud-1.html,
312890,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2016-06-09,,2016-06-29,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/312890-adquisicion-reactivos-e-insumos-laboratorio-hospital-nacional-itaugua-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/JcVdekrBSIs%253D
312782,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2016-05-24,2016-06-14T10:00:00-04:00,2016-06-14,Antonio Barrios,Bienes - Elementos e insumos de limpieza,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/312782-adquisicion-insumos-limpieza-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/KYuhbeOa%252Fw4%253D
312769,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-06-23,2016-07-12T09:50:00-04:00,2016-07-12,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312769-mantenimiento-preventivo-correctivo-provision-repuestos-planta-tratadora-agua-minist-1.html,
312768,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-06-20,2016-07-22T10:50:00-04:00,2016-07-22,Antonio Barrios,"Bienes - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312768-adquisicion-circuito-cerrado-programa-ampliado-inmunizaciones-pai-1.html,
312736,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-05-26,2016-05-30T08:45:00-04:00,2016-05-30,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/312736-locacion-inmueble-zona-xviii-capital-senepa-1.html,
312713,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2016-06-15,2016-07-11T09:50:00-04:00,2016-07-11,Antonio Barrios,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312713-construccion-unidad-hemodialisis-hospital-regional-luque-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/e8qxx9sf3cE%253D
312703,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2016-07-21,2016-08-17T09:50:00-04:00,2016-08-17,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312703-adquisicion-insumos-esterilizador-gas-plasma-marca-tuttnauer-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/yCYZ%252B%252BNxYzA%253D
312679,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-11-24,2016-12-09T08:50:00-04:00,2016-12-09,Antonio Barrios,"Bienes - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312679-adquisicion-materiales-electricos-dependencias-nivel-central-msp-bs-1.html,
312622,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2016-05-16,2016-06-09T14:50:00-04:00,2016-06-09,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/312622-adquisicion-medicamentos-especificos-tratamiento-pacientes-que-acuden-consultorios-1.html,
312595,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2016-05-23,2016-05-26T09:30:00-04:00,2016-05-26,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/312595-alquiler-oficinas-ucp-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/Nmt91Cnxi6s%253D
